ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Cumplimiento Especificaciones,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Certificados de calidad de bienes,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
ocds-5wno2w-LIC-CBCLA-001-2022-87780,LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,57751.93,USD,1,2022-07-08T07:43:42-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2022-87780-2022-07-08T12:35:02.070Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",POR CUMPLIR CON LAS ESPECIFICACIONES TECNICAS  Y NECESIDAD INSTITUCIONAL
