ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-DIRMOV-001-2020-2789,LICS-DIRMOV-001-2020-2789-2021-11-29T14:29:40.260Z,tender,EC-RUC-1768017430001-2789,DIRECCIÓN DE MOVILIZACIÓN DEL CC.FF.AA.,es,1226961.83,USD,4,2020-05-27T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DIRMOV-001-2020-2789-2021-11-29T14:29:40.260Z,HISPANA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",se lo adjudica por cumplir con todos los requisitos solicitados en los pliegos y presentar la mejor oferta económica
ocds-5wno2w-LCS-EPMGDT-001-2020-264472,LCS-EPMGDT-001-2020-264472-2021-12-01T00:10:08.986Z,tender,EC-RUC-1768154420001-264472,Empresa Pública Metropolitana de Gestión de Destino Turístico,es,16013.6,USD,3,2020-08-24T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-EPMGDT-001-2020-264472-2021-12-01T00:10:08.986Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","LA EMPRESA SELECCIONADA CUMPLE CON LOS TÉRMINOS DE REFERENCIA, PLIEGOS DE ACUERDO A LO SEÑALADO EN EL INFORME DE RECOMENDACIÓN DEL 17 DE SEPTIEMBRE Y A LA RESOLUCIÓN NO. EPMGDT-GG-CC-2020"
ocds-5wno2w-LCS-MPORTO-2020-001-2332,LCS-MPORTO-2020-001-2332-2021-12-01T00:15:38.116Z,tender,EC-RUC-1360000200001-2332,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,es,20000,USD,4,2020-09-22T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-MPORTO-2020-001-2332-2021-12-01T00:15:38.116Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LOS REQUISITOS SOLICITADOS POR LA ENTIDAD
ocds-5wno2w-LCS-MPORTO-2020-002-2332,LCS-MPORTO-2020-002-2332-2021-12-01T00:34:20.147Z,tender,EC-RUC-1360000200001-2332,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,es,43883.88,USD,4,2020-12-16T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-MPORTO-2020-002-2332-2021-12-01T00:34:20.147Z,SEGUROS SUCRE S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LO SOLICITADO EN LOS PLIEGOS DEL PROCESO Y SER SU OFERTA LA MAS CONVENIENTE PARA LOS INTERESES DE LA INSTITUCION
ocds-5wno2w-LCS-EPMN-001-2020-700125,LCS-EPMN-001-2020-700125-2021-12-01T00:08:44.965Z,tender,EC-RUC-1060041100001-700125,EMPRESA PUBLICA DE MOVILIDAD DEL NORTE,es,194082.55,USD,2,2020-08-13T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-EPMN-001-2020-700125-2021-12-01T00:08:44.965Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LOS REQUERIMIENTOS SOLICITADOS POR NUESTRA EMPRESA Y OBTUVO EL MAYOR PUNTAJE
ocds-5wno2w-LCS-MTOP-C-001-2020-28878,LCS-MTOP-C-001-2020-28878-2021-12-01T00:43:36.048Z,tender,EC-RUC-0360010620001-28878,DIRECCION DISTRITAL 03D01-AZOGUES-BIBLIAN-DELEG-CAÑAR-MTOP,es,19400,USD,3,2020-06-29T00:00:00-05:00,"[""planning"",""tender"",""award""]",LCS-MTOP-C-001-2020-28878-2021-12-01T00:43:36.048Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON TODO LO SOLICITADO EN LOS PLIEGOS Y LO ESTIPULADO EN LA LOSNCP
ocds-5wno2w-LIBSCBGADMZEP-1-2020-745331,LIBSCBGADMZEP-1-2020-745331-2021-11-30T23:59:42.577Z,tender,EC-RUC-1960148290001-745331,EMPRESA PUBLICA CUERPO DE BOMBEROS DEL GAD MUNICIPAL DE ZAMORA CBGADMZ E.P.,es,18904.84,USD,3,2020-05-26T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LIBSCBGADMZEP-1-2020-745331-2021-11-30T23:59:42.577Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","POR SER EL MEJOR OFERENTE, SEGUN ACTA DE CALIFICACION  EMITIDA POR LA COMISION."
ocds-5wno2w-LIC-003-SEG-HMHP-11080,LIC-003-SEG-HMHP-11080-2021-12-01T00:43:09.746Z,tender,EC-RUC-0968504920001-11080,HOSPITAL MATILDE HIDALGO DE PROCEL,es,29738.57,USD,3,2020-06-01T00:00:00-05:00,"[""planning"",""tender"",""award""]",LIC-003-SEG-HMHP-11080-2021-12-01T00:43:09.746Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico","POR CUMPLIR CON EL MEJOR PUNTAJE DE ACUERDO AL ACTA DE EVALUACIÓN PUBLICADA, CONFORME AL CUMPLIMIENTO DE LOS PARAMETROS ESTABLECIDOS."
ocds-5wno2w-LCS-EPMTPQ-001-2020-282215,LCS-EPMTPQ-001-2020-282215-2021-12-01T00:06:37.734Z,tender,EC-RUC-1768156710001-282215,EMPRESA PUBLICA METROPOLITANA DE TRANSPORTE DE PASAJEROS DE QUITO,es,15200,USD,2,2020-08-03T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-EPMTPQ-001-2020-282215-2021-12-01T00:06:37.734Z,SEGUROS SUCRE S.A.,1,"Oferta Económica,Ponderación Variable Asociación con Nacional,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",Por cumplir con todos los parametros solicitados
ocds-5wno2w-LCS-EPUNEMI-2020-001-474763,LCS-EPUNEMI-2020-001-474763-2021-12-01T00:41:36.311Z,tender,EC-RUC-0968598800001-474763,EMPRESA DE PRODUCCION Y DESARROLLO ESTRATEGICO DE LA UNIVERSIDAD ESTATAL DE MILAGRO,es,17726.39,USD,2,2020-02-28T00:00:00-05:00,"[""planning"",""tender"",""award""]",LCS-EPUNEMI-2020-001-474763-2021-12-01T00:41:36.311Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LO DISPUESTO EN LOS PLIEGOS Y TERMINOS DE REFERENCIA
ocds-5wno2w-LIC - 12D03-001-2020-541553,LIC - 12D03-001-2020-541553-2021-11-30T23:51:11.430Z,tender,EC-RUC-1260046560001-541553,DIRECCION DISTRITAL 12D03 - MOCAHE - QUEVEDO - EDUCACION,es,36235.33,USD,2,2020-02-10T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC - 12D03-001-2020-541553-2021-11-30T23:51:11.430Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",El oferente cumplió con todo lo solicitado en beneficio de la institución
ocds-5wno2w-LCS-GADMCH-003-2020-43412,LCS-GADMCH-003-2020-43412-2021-12-01T00:43:16.712Z,tender,EC-RUC-1360000470001-43412,MUNICIPIO DE CHONE,es,20204.56,USD,4,2020-06-10T00:00:00-05:00,"[""planning"",""tender"",""award""]",LCS-GADMCH-003-2020-43412-2021-12-01T00:43:16.712Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON TODOS LOS REQUISITOS MINIMOS SOLICITADOS EN EL PLIEGO Y HABER OBTENIDO LA PUNTUACION DE 100 PUNTOS EN LA ETAPA DE CALIFICACION POR PUNTAJE
ocds-5wno2w-LICS-DS03D01-04-2020-19565,LICS-DS03D01-04-2020-19565-2021-11-29T14:20:00.078Z,tender,EC-RUC-0360007590001-19565,DIRECCION DISTRITAL 03D01 -AZOGUES-BIBLIAN-DELEG-SALUD,es,13444.12,USD,3,2020-02-19T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DS03D01-04-2020-19565-2021-11-29T14:20:00.078Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,0,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO SOLICITADO
ocds-5wno2w-LCS-GADMCH-004-2020-43412,LCS-GADMCH-004-2020-43412-2021-12-01T00:27:48.347Z,tender,EC-RUC-1360000470001-43412,MUNICIPIO DE CHONE,es,40455.04,USD,2,2020-11-24T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-GADMCH-004-2020-43412-2021-12-01T00:27:48.347Z,SEGUROS SUCRE S.A.,1,"Oferta Económica,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON TODOS LOS REQUISITOS MINIMOS ESTABLECIDOS EN LOS PLIEGOS
ocds-5wno2w-LCS-GADPAJAN-1-2020-140482,LCS-GADPAJAN-1-2020-140482-2021-11-30T23:49:37.356Z,tender,EC-RUC-1360001280001-140482,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PAJAN,es,5500,USD,4,2020-01-24T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-GADPAJAN-1-2020-140482-2021-11-30T23:49:37.356Z,SEGUROS SUCRE S.A.,1,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON TODOS LOS PARAMETROS  Y PRESENTAR MEJOR OFERTA
ocds-5wno2w-LIC-12D04VS-001-2020-129424,LIC-12D04VS-001-2020-129424-2021-11-30T23:41:47.480Z,tender,EC-RUC-1260005880001-129424,DIRECCION DISTRITAL 12D04 - QUINSALOMA - VENTANAS - SALUD,es,60285.98,USD,4,2020-11-06T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LIC-12D04VS-001-2020-129424-2021-11-30T23:41:47.480Z,SEGUROS SUCRE S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación"
ocds-5wno2w-LIC-14D04-E-001-2020-535194,LIC-14D04-E-001-2020-535194-2021-11-30T23:34:43.922Z,tender,EC-RUC-1960147050001-535194,DIRECCION DISTRITAL 14D04 GUALAQUIZA SAN JUAN BOSCO EDUCACION,es,15625,USD,2,2020-09-22T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LIC-14D04-E-001-2020-535194-2021-11-30T23:34:43.922Z,SEGUROS SUCRE S.A.,0,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Cumple con todo lo solicitado por la Entidad
ocds-5wno2w-LCS-GADPN-001-2020-58415,LCS-GADPN-001-2020-58415-2021-11-30T23:49:28.828Z,tender,EC-RUC-1560000190001-58415,GAD PROVINCIAL DE NAPO,es,301659.58,USD,4,2020-01-21T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LCS-GADPN-001-2020-58415-2021-11-30T23:49:28.828Z,SEGUROS SUCRE S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","Por cumplir con los parámetros mínimos establecidos en los pliegos y en consideración a que la oferta económica es muy favorable para los intereses institucionales, cumpliendo la Entidad Provincial con lo establecido en el artículo 4 numeral 18 del artículo 6 y 32 de la Ley Orgánica del Sistema Nacional de Contratación Pública referente al mejor costo."
ocds-5wno2w-LICBS-01AGROPZACHIN--324558,LICBS-01AGROPZACHIN--324558-2021-12-01T00:18:26.474Z,tender,EC-RUC-1960144540001-324558,EMPRESA PUBLICA PARA EL FOMENTO AGROPECUARIO Y PRODUCTIVO DE ZAMORA CHINCHIPE AGROPZACHIN EP,es,12834.92,USD,4,2020-10-07T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-01AGROPZACHIN--324558-2021-12-01T00:18:26.474Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de contratación denominado ?CONTRATACIÓN DE PÓLIZAS DE SEGUROS EN: INCENDIO Y LÍNEAS ALIADAS, ROBO Y/O ASALTO, EQUIPO ELECTRÓNICO, ROTURA DE MAQUINARIA, VEHÍCULOS LIVIANOS Y PESADOS, EQUIPO Y MAQUINARIA, Y FIDELIDAD PUBLICA PARA LA EMPRESA PUBLICA PARA EL FOMENTO AGROPECUARIO Y PRODUCTIVO DE ZAMORA CHINCHIPE AGROPZACHIN E.P?, con código LICBS-01AGROPZACHIN-20, a la empresa SEGUROS ALIANZA S A  con ruc: 1790551350001 por un valor de 7.561,26 dólares Mas IVA"
ocds-5wno2w-LIC-ARCERNNR-2020-11-1007162,LIC-ARCERNNR-2020-11-1007162-2021-12-01T00:28:15.730Z,tender,EC-RUC-1768193080001-1007162,AGENCIA DE REGULACIÓN Y CONTROL DE ENERGÍA Y RECURSOS NATURALES NO RENOVABLES,es,29129.12,USD,5,2020-11-25T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-ARCERNNR-2020-11-1007162-2021-12-01T00:28:15.730Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON TODO LO ESTABLECIDO EN LOS PLIEGOS Y PRESENTAR LA OFERTA ECONÓMICA MÁS BAJA
ocds-5wno2w-LICS-DS06D04-01-2020-114341,LICS-DS06D04-01-2020-114341-2021-11-29T14:26:55.735Z,tender,EC-RUC-0660801100001-114341,DIRECCION DISTRITAL 06D04 COLTA GUAMOTE SALUD,es,570077.91,USD,2,2020-04-20T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DS06D04-01-2020-114341-2021-11-29T14:26:55.735Z,ASEGURADORA DEL SUR C. A.,0,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Obtuvo el porcentaje mas alto durante la calificación por puntaje
ocds-5wno2w-LICBS-CNIPN-2020-001-774669,LICBS-CNIPN-2020-001-774669-2021-12-01T00:27:22.640Z,tender,EC-RUC-1768186380001-774669,CONSEJO NACIONAL PARA LA IGUALDAD DE PUEBLOS Y NACIONALIDADES,es,4140.13,USD,1,2020-11-24T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-CNIPN-2020-001-774669-2021-12-01T00:27:22.640Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Indices Financieros,Experiencia General,Experiencia Específica",POR HABER OBTENIDO EL MAYO PUNTAJE DENTRO DEL PROCESO
ocds-5wno2w-LICBS-DZNAA-001-2020-1006426,LICBS-DZNAA-001-2020-1006426-2021-12-01T00:45:48.252Z,tender,EC-RUC-1560515940001-1006426,DIRECCIÓN ZONAL NAPO MINISTERIO DEL AMBIENTE Y AGUA,es,24469.1,USD,3,2020-09-01T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICBS-DZNAA-001-2020-1006426-2021-12-01T00:45:48.252Z,HISPANA DE SEGUROS S.A.,2,"Experiencia,Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Indices Financieros","La oferta cumple con todos los requisitos que constan en los pliegos correspondientes y alcanzo la puntuación de 91 puntos, siendo la de mejor costo conforme lo previsto en el numeral 19 del Art. 6 de la Ley Orgánica del Sistema Nacional de Contratación Pública, por tanto es conveniente a los intereses institucionales."
ocds-5wno2w-LICBS-ANDEC-003-20-467908,LICBS-ANDEC-003-20-467908-2021-12-01T00:20:04.240Z,tender,EC-RUC-0990001340001-467908,ACERIAS NACIONALES DEL ECUADOR SOCIEDAD ANONIMA (A.N.D.E.C.),es,11029.7,USD,3,2020-10-16T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-ANDEC-003-20-467908-2021-12-01T00:20:04.240Z,HISPANA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",remitirse a la resolución de adjudicación adjunta
ocds-5wno2w-LICBS-GADCN-001-2020-41973,LICBS-GADCN-001-2020-41973-2021-11-30T23:49:30.422Z,tender,EC-RUC-1960000700001-41973,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON NANGARITZA,es,23304.61,USD,3,2020-01-22T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADCN-001-2020-41973-2021-11-30T23:49:30.422Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUANTO HA CUMPLIDO EN SU TOTALIDAD CON LO ESTIPULADO EN LOS PLIEGOS
ocds-5wno2w-LICBS-EPCH-002-2020-329706,LICBS-EPCH-002-2020-329706-2021-11-30T23:56:44.129Z,tender,EC-RUC-1060032030001-329706,EMPRESA PUBLICA DEL COMPLEJO TURISTICO DE CHACHIMBIRO,es,86332.06,USD,3,2020-04-17T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-EPCH-002-2020-329706-2021-11-30T23:56:44.129Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","La Comisión técnica una vez revisado, analizado y evaluado las ofertas concluye adjudicar al Oferente SEGUROS ALIANZA, ya que cumple los requerimientos legales, técnicos y economicos exigidos en los pliegos y presenta las mejores condiciones para la entidad."
ocds-5wno2w-LICBS-GADCP-001-2020-2794,LICBS-GADCP-001-2020-2794-2021-12-01T00:06:32.001Z,tender,EC-RUC-1160000910001-2794,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALTAS,es,268240,USD,3,2020-08-25T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADCP-001-2020-2794-2021-12-01T00:06:32.001Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Considerando que la oferta presentada por el adjudicatario ha cumplido con las exigencias solicitadas en los pliegos de la presente licitación, por encontrarse enmarcada dentro de los términos de referencia, documentos precontractuales y ser la oferta más conveniente a los intereses municipales"
ocds-5wno2w-LICBS-EPEMAPAA-04-20-545597,LICBS-EPEMAPAA-04-20-545597-2021-12-01T00:33:22.236Z,tender,EC-RUC-1865030070001-545597,EMPRESA PUBLICA - EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE AMBATO,es,8754.03,USD,1,2020-12-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-EPEMAPAA-04-20-545597-2021-12-01T00:33:22.236Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON TODOS LOS DOCUMENTOS SOLICITADOS EN LOS PLIEGOS
ocds-5wno2w-LICBS-GADCSOZ-02-202-171157,LICBS-GADCSOZ-02-202-171157-2021-12-01T00:44:18.108Z,tender,EC-RUC-1160001210001-171157,Municipio de Sozoranga,es,26785.7,USD,2,2020-07-15T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICBS-GADCSOZ-02-202-171157-2021-12-01T00:44:18.108Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",ACORDE RESOLUCIÓN ADJUNTA AL PROCESO
ocds-5wno2w-LICBS-GADCZ-001-2020-2753,LICBS-GADCZ-001-2020-2753-2021-12-01T00:20:17.962Z,tender,EC-RUC-1160001480001-2753,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON ZAPOTILLO  ,es,63224.86,USD,2,2020-10-19T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADCZ-001-2020-2753-2021-12-01T00:20:17.962Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","por haber presentado los documentos, requisitos mínimoscumplir con lo solicitado en los pliegos y haber obtenido el puntaje más alto."
ocds-5wno2w-LICBS-GADICC-01-2020-94877,LICBS-GADICC-01-2020-94877-2021-12-01T00:43:04.932Z,tender,EC-RUC-0360000580001-94877,GOBIERNO AUTONOMO DESCENTRALIZADO INTERCULTURAL DEL CANTON CAÑAR,es,12691.58,USD,3,2020-05-26T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICBS-GADICC-01-2020-94877-2021-12-01T00:43:04.932Z,SEGUROS ALIANZA S A,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","POR CUMPLIR CON LOS TERMINOS DE REFERENCIA, REQUISITOS MÍNIMOS Y ALCANZAR 100 PUNTOS EN LOS PARAMETROS DE CALIFICACION"
ocds-5wno2w-LICBS-GADIPCS-2020-1-54077,LICBS-GADIPCS-2020-1-54077-2021-12-01T00:08:33.835Z,tender,EC-RUC-0360001200001-54077,MUNICIPIO DE SUSCAL,es,736945.04,USD,4,2020-08-12T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADIPCS-2020-1-54077-2021-12-01T00:08:33.835Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Proveedor cumple con los requisitos solicitados y presenta la oferta mas favorable a la entidad.
ocds-5wno2w-LICBS-GADMO-001-2020-126943,LICBS-GADMO-001-2020-126943-2021-11-30T23:54:53.582Z,tender,EC-RUC-1160008140001-126943,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON OLMEDO,es,37500,USD,3,2020-03-12T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADMO-001-2020-126943-2021-11-30T23:54:53.582Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",DE ACUERDO A LA RESOLUCIÓN DE ADJUDICACION NRO. 021- A-GADMCO-2020
ocds-5wno2w-LICBS-GADMZ-002-2020-21867,LICBS-GADMZ-002-2020-21867-2021-12-01T00:08:17.490Z,tender,EC-RUC-1960000380001-21867,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ZAMORA,es,30672.49,USD,3,2020-08-11T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADMZ-002-2020-21867-2021-12-01T00:08:17.490Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Metodología y Cronograma,Experiencia General,Experiencia Específica",SEGÚN RESOLUCIÓN DE ADJUDICACIÓN DEL PROCEDIMIENTO DE LICITACIÓN DE BIENES Y/O SERVICIOSNro. 0002-LICBS-GADMZ-2020
ocds-5wno2w-LICBS-GMSO-001-2020-84585,LICBS-GMSO-001-2020-84585-2021-12-01T00:45:13.651Z,tender,EC-RUC-0160002130001-84585,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SEVILLA DE ORO,es,447552,USD,3,2020-08-18T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICBS-GMSO-001-2020-84585-2021-12-01T00:45:13.651Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Se procede con la Adjudicación del proceso de Licitación de Seguros, al Proveedor SWEADEN COMPAÑIA DE SEGUROS S.A. con RUC 1792107423001, por haber  obtenido la mas alta calificación, y cumplir con los requerimientos solicitados por la Institución."
ocds-5wno2w-LIC-CBCCPE-001-2020-68738,LIC-CBCCPE-001-2020-68738-2021-12-01T00:00:22.006Z,tender,EC-RUC-0760035050001-68738,CUERPO DE BOMBEROS DEL CANTON PONCE ENRIQUEZ,es,30623.52,USD,2,2020-06-08T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCCPE-001-2020-68738-2021-12-01T00:00:22.006Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","MEDIANTE RESOLUCIÓN ADMINISTRATIVA N006-JEF-CBCCPE-2020, EMITIDA POR LA MÁXIMA AUTORIDAD"
ocds-5wno2w-LICBS-GADMSMB-1-2020-2845,LICBS-GADMSMB-1-2020-2845-2021-12-01T00:26:29.147Z,tender,EC-RUC-0260000760001-2845,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL SAN MIGUEL DE BOLIVAR,es,17857.14,USD,2,2020-11-18T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICBS-GADMSMB-1-2020-2845-2021-12-01T00:26:29.147Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",SE ADJUDICA POR CUMPLIR CON TODAS LAS ESPECIFICACIONES REQUERIDOS EN LOS PLIEGOS
ocds-5wno2w-LIC-CPEC-001A-2020-3264,LIC-CPEC-001A-2020-3264-2021-12-01T00:44:44.192Z,tender,EC-RUC-1791905911001-3264,CORPORACION DE PROMOCION ECONOMICA CONQUITO,es,28905.23,USD,5,2020-08-03T00:00:00-05:00,"[""planning"",""tender"",""award""]",LIC-CPEC-001A-2020-3264-2021-12-01T00:44:44.192Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Indices Financieros,Experiencia Específica",CUMPLE CON LO SOLICITADO EN LOS PLIEGOS Y PRESENTÓ LA MENOR OFERTA ECONÓMICA
ocds-5wno2w-LIC-CBCLA-001-2020-87780,LIC-CBCLA-001-2020-87780-2021-11-30T23:52:28.387Z,tender,EC-RUC-2160058640001-87780,CUERPO DE BOMBEROS DEL CANTON LAGO AGRIO,es,27864.85,USD,4,2020-02-20T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LIC-CBCLA-001-2020-87780-2021-11-30T23:52:28.387Z,EQUIVIDA COMPAÑÍA DE SEGUROS S.A.,1,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Cumple con todas las especificaciones técnicas y términos de referencia requeridas por la Entidad.
