ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-D06JBPS-0012021-127923,LICS-D06JBPS-0012021-127923-2021-12-23T15:51:01.887Z-compiled,tender,EC-RUC-1360008100001-127923,DIRECCION DISTRITAL 13D06 - JUNIN - BOLIVAR - PICHINCHA -SALUD,es,27390.5,USD,1,2021-12-23T11:09:15-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-D06JBPS-0012021-127923-2021-12-23T15:51:01.887Z-compiled,ASEGURADORA DEL SUR C. A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","De conformidad con los pliegos, la oferta económica y demás documentos del proceso,  así como la mejor puntuación en la etapa de evaluación de ofertas"
ocds-5wno2w-LICS-COMIL3-01-2021-819676,LICS-COMIL3-01-2021-819676-2022-12-07T16:29:22.346Z-compiled,tender,EC-RUC-0760052650001-819676,UNIDAD EDUCATIVA DE FUERZAS ARMADAS COLEGIO MILITAR N 3 HEROES DEL 41,es,34847.44,USD,2,2022-12-07T11:43:40-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-COMIL3-01-2021-819676-2022-12-07T16:29:22.346Z-compiled,ASEGURADORA DEL SUR C. A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",Por cumplir con la integridad de la oferta y requisitos mínimos según el pliego y por obtener el puntaje más alto dentro durante la ?evaluación de las ofertas y puntajes? del presente proceso.
ocds-5wno2w-LICS-CJ-DNA-001-2021-48787,LICS-CJ-DNA-001-2021-48787-2021-11-29T10:55:09.754Z,tender,EC-RUC-1768097520001-48787,Consejo de la Judicatura,es,21314.87,USD,2,2021-05-07T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CJ-DNA-001-2021-48787-2021-11-29T10:55:09.754Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","La Comisión Técnica, una vez que evaluó las ofertas en aplicación de los parámetros de evaluación establecidos por la Entidad contratante, en cumplimiento de lo dispuesto en el artículo 6 numeral 18 de la Ley Orgánica del Sistema Nacional de Contratación Pública, en concordancia con el artículo 18 de su Reglamento General, recomendó adjudicar la ?CONTRATACIÓN DE PÓLIZAS DE SEGUROS PARA EL CONSEJO DE LA JUDICATURA A NIVEL NACIONAL?, al CONSORCIO CJ HISPANA-ALIANZA-LATINA 2021, por cumplir con todos los requisitos previstos en los términos de referencia y los pliegos del proceso y, por ser la mejor oferta técnica y económica para los intereses institucionales."
ocds-5wno2w-LICS-CBS-002-2021-100288,LICS-CBS-002-2021-100288-2022-10-13T18:36:56.505Z-compiled,tender,EC-RUC-0968529080001-100288,CUERPO DE BOMBEROS DE SAMBORONDON,es,30518.12,USD,4,2022-10-13T13:47:03-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CBS-002-2021-100288-2022-10-13T18:36:56.505Z-compiled,EQUIVIDA COMPAÑÍA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LOS PARÁMETROS ESTABLECIDOS POR LA ENTIDAD CONTRATANTE.
ocds-5wno2w-LICSCBS-003-2021-100288,LICSCBS-003-2021-100288-2022-10-13T18:37:35.899Z-compiled,tender,EC-RUC-0968529080001-100288,CUERPO DE BOMBEROS DE SAMBORONDON,es,62996.18,USD,1,2022-10-13T13:47:03-05:00,"[""planning"",""tender"",""award"",""contract""]",LICSCBS-003-2021-100288-2022-10-13T18:37:35.899Z-compiled,SEGUROS ALIANZA S A,1,"Oferta Económica,Otros Parámetros de Calificación,Indices Financieros,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LO SOLICITADO POR LA ENTIDAD CONTRATANTE.
ocds-5wno2w-LICS-CJ-DNA-002-2021-48787,LICS-CJ-DNA-002-2021-48787-2022-12-24T16:08:01.758Z-compiled,tender,EC-RUC-1768097520001-48787,Consejo de la Judicatura,es,12234.89,USD,3,2022-12-24T11:18:06-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-CJ-DNA-002-2021-48787-2022-12-24T16:08:01.758Z-compiled,CONSTITUCION C.A. COMPAÑIA DE SEGUROS Y REASEGUROS,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",Conforme a la Resolucion de Adjudicación No. 049-2021
ocds-5wno2w-LICS-D09D04-001-2021-161795,LICS-D09D04-001-2021-161795-2021-11-29T10:42:48.216Z,tender,EC-RUC-0968506620001-161795,DIRECCION DISTRITAL 09D04 - FEBRES CORDERO - SALUD,es,19820.32,USD,2,2021-07-06T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-D09D04-001-2021-161795-2021-11-29T10:42:48.216Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",POR CUMPLIR CON LOS TERMINOS DE REFERENCIAS Y REQUISITOS SOLICITADOS EN LOS PLIEGOS PRECONTRACTUALES
ocds-5wno2w-LICS-CZS6-001-2021-443199,LICS-CZS6-001-2021-443199-2021-11-29T10:52:56.631Z,tender,EC-RUC-0160054520001-443199,COORDINACION ZONAL 6 - SALUD,es,21266.28,USD,2,2021-04-23T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CZS6-001-2021-443199-2021-11-29T10:52:56.631Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Experiencia,Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Personal Técnico,Experiencia Específica","SE ADJUDICA A LA EMPRESA SWEADEN COMPAÑIA DE SEGUROS S,A CUMPLE CON LA INTEGRIDAD, REQUISITOS, Y PARAMETROS MINIMOS SOLICITADOS EN EL PROCESO DE CONTRATACIÓN"
ocds-5wno2w-LICS-D05D01-001-2021-537940,LICS-D05D01-001-2021-537940-2021-11-29T11:09:20.759Z,tender,EC-RUC-0560038940001-537940,Direcciòn Distrital 05D01 Latacunga Educaciòn,es,31729.33,USD,3,2021-07-28T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-D05D01-001-2021-537940-2021-11-29T11:09:20.759Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico","Mediante RESOLUCIÓN Nro. MINEDUC-CZ3-05D01-CONTRATACIÓN PÚBLICA-025-2021SWEADEN COMPAÑÍA DE SEGUROS S.A. CON RUC 1792107423001 , por el monto de $ 33.837,09 TREINTA Y TRES MIL OCHOCIENTOS TREINTA Y SIETE CON 09/100 DÓLARES DE LOS ESTADOS UNIDOS DE AMÉRICA, sin incluir IVA."
ocds-5wno2w-LICS-D11D04-001-2021-42201,LICS-D11D04-001-2021-42201-2021-11-29T10:41:58.521Z,tender,EC-RUC-1160004230001-42201,DIRECCION DISTRITAL 11D04-CELICA-PINDAL-PUYANGO-SALUD,es,12147.51,USD,2,2021-06-07T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-D11D04-001-2021-42201-2021-11-29T10:41:58.521Z,SWEADEN COMPAÑIA DE SEGUROS S.A.,0,"Oferta Económica,Otros Parámetros de Calificación,Indices Financieros,Experiencia General,Experiencia Específica","CUMPLE CON LA INTEGRIDAD, REQUISITOS Y PARÁMETROS MÍNIMOS SOLICITADOS EN EL PROCESO DE CONTRATACIÓN."
ocds-5wno2w-LICS-D05D04-001-2021-99635,LICS-D05D04-001-2021-99635-2021-11-29T10:42:05.578Z,tender,EC-RUC-0560006660001-99635,DIRECCION DISTRITAL 05D04 -PUJILI-SAQUISILI-SALUD,es,9841.35,USD,1,2021-06-09T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-D05D04-001-2021-99635-2021-11-29T10:42:05.578Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",DE CONFORMIDAD A LA AUTORIZACION DEL INFORME DE RECOMENDACIONES DE LA MAXIMA AUTORIDAD MEMORANDO NRO. MSP-CZ3-DDS05D04-2021-3567-M
ocds-5wno2w-LICS-CBLL-001-2021-156277,LICS-CBLL-001-2021-156277-2021-11-29T10:51:32.693Z,tender,EC-RUC-0968570550001-156277,CUERPO DE BOMBEROS DE LA LIBERTAD,es,8843.12,USD,2,2021-04-15T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CBLL-001-2021-156277-2021-11-29T10:51:32.693Z,HISPANA DE SEGUROS S.A.,1,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones","Cumple con todos los requisitos mínimos exigidos por la ley, el Reglamento y los pliegos del presente proceso"
ocds-5wno2w-LICS-D06D04-01-2021-114341,LICS-D06D04-01-2021-114341-2021-11-29T11:00:21.949Z,tender,EC-RUC-0660801100001-114341,DIRECCION DISTRITAL 06D04 COLTA GUAMOTE SALUD,es,23359.24,USD,3,2021-06-08T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-D06D04-01-2021-114341-2021-11-29T11:00:21.949Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Ponderación Variable producción Nacional Pymes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Cumple con la integridad, requisitos y parámetros mínimos solicitados"
ocds-5wno2w-LICS-CBMCA-001-2021-373417,LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,tender,EC-RUC-1560512330001-373417,CUERPO DE BOMBEROS MUNICIPAL DEL CANTON ARCHIDONA,es,16223.21,USD,2,2021-06-04T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",CUMPLE CON LOS PARAMETROS DE CALIFICACION
ocds-5wno2w-LICS-CBMCA-001-2021-373417,LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,tender,EC-RUC-1560512330001-373417,CUERPO DE BOMBEROS MUNICIPAL DEL CANTON ARCHIDONA,es,16223.21,USD,2,2021-06-04T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LOS PARAMETROS DE CALIFICACION.
ocds-5wno2w-LICS-CBMCA-001-2021-373417,LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,tender,EC-RUC-1560512330001-373417,CUERPO DE BOMBEROS MUNICIPAL DEL CANTON ARCHIDONA,es,14724.36,USD,4,2021-06-04T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,ASEGURADORA DEL SUR C. A.,2,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia General",CUMPLE CON LOS PARAMETROS DE CALIFICACION
ocds-5wno2w-LICS-CBMCA-001-2021-373417,LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,tender,EC-RUC-1560512330001-373417,CUERPO DE BOMBEROS MUNICIPAL DEL CANTON ARCHIDONA,es,14724.36,USD,4,2021-06-04T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-CBMCA-001-2021-373417-2021-11-29T11:26:43.003Z,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",CUMPLE CON LOS PARAMETROS DE CALIFICACION.
ocds-5wno2w-LICS-CZ8S-001-2021-413592,LICS-CZ8S-001-2021-413592-2021-12-09T15:17:53.824Z-compiled,tender,EC-RUC-0968594650001-413592,COORDINACIÓN ZONAL 8 - SALUD,es,19397.32,USD,3,2021-12-09T10:27:02-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CZ8S-001-2021-413592-2021-12-09T15:17:53.824Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,1,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica","Por cumplir con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación y, también por presentar la oferta económica más baja."
ocds-5wno2w-LICS-CBMCD-0001-2021-190425,LICS-CBMCD-0001-2021-190425-2021-11-29T11:10:59.634Z,tender,EC-RUC-0968500690001-190425,CUERPO DE BOMBEROS DEL CANTON DURAN,es,18761.51,USD,3,2021-08-10T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CBMCD-0001-2021-190425-2021-11-29T11:10:59.634Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LO SOLICITADO EN LOS PLIEGOS
ocds-5wno2w-LICS-DA-SL-001-2021-316213,LICS-DA-SL-001-2021-316213-2021-11-29T10:51:34.916Z,tender,EC-RUC-1060031300001-316213,Empresa Publica Municipal de Agua Potable y Alcantarillado de Ibarra,es,45169.41,USD,3,2021-04-15T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-DA-SL-001-2021-316213-2021-11-29T10:51:34.916Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General",LA MAXIMA AUTORIDAD MEDIANTE RESOLUCION ADMINISTRATIVA Nro. EMAPAI-GG-073-2021 DANDO CUMPLIMIENTO CON LA LOSNCP Y SU REGLAMENTO PROCEDE A ADJUDICAR EL PROCESO DE LICITACIÓN DE SEGUROS AL PROVEEDOR QUE OBTUVO EL MAYOR PUNTAJE EN LA FASE DE LA CALIFICACIÓN EN BASE AL ACTA SUSCRITA POR LA COMSIÓN TÉCNICA DESIGNADA PARA EL EFECTO
ocds-5wno2w-LICS-DD03D01-001-20-530093,LICS-DD03D01-001-20-530093-2021-11-29T11:38:55.884Z,tender,EC-RUC-0360032430001-530093,DIRECCION DISTRITAL 03D01 AZOGUES BIBLIAN DELEG EDUCACION,es,364951.64,USD,1,2021-09-30T00:00:00-05:00,"[""planning"",""tender"",""award""]",LICS-DD03D01-001-20-530093-2021-11-29T11:38:55.884Z,ASEGURADORA DEL SUR C. A.,2,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia Específica",LA MEJOR OFERTA DENTRO DEL PROCESO
ocds-5wno2w-LICS-DD06D02-01-2021-537214,LICS-DD06D02-01-2021-537214-2021-11-29T11:08:41.710Z,tender,EC-RUC-0660840190001-537214,DIRECCION DISTRITAL 06D02-ALAUSI-CHUNCHI-EDUCACION,es,22945.36,USD,1,2021-07-23T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-DD06D02-01-2021-537214-2021-11-29T11:08:41.710Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Instrumentos y equipos disponibles","Conforme a la puntuación designada en el acta de calificación, se desprende que la oferta con la puntuación más alta es la presentada por ASEGURADORAS DEL SUR"
ocds-5wno2w-LICS-CZS5-001-2021-427936,LICS-CZS5-001-2021-427936-2021-12-22T15:49:26.621Z-compiled,tender,EC-RUC-0968594570001-427936,MINISTERIO DE SALUD PUBLICA - COORDINACION ZONAL 5,es,405652.26,USD,1,2021-12-22T11:06:10-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CZS5-001-2021-427936-2021-12-22T15:49:26.621Z-compiled,SEGUROS SUCRE S.A.,1,"Oferta Económica,Ponderación Variable Producción Nacional Otros,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","la adjudicación al oferente SEGUROS SUCRE S.A con RUC: 0990064474001 debido a que  CUMPLE con la integridad, requisitos y parámetros mínimos solicitados en el proceso de contratación de LICITACION DE SEGUROS N LICS-CZS5-001-2021 CUYO OBJETO ES ?CONTRATACIÓN DE PÓLIZAS DE SEGURO: VEHICULOS LIVIANOS, VEHÍCULOS PESADOS, EQUIPO ELECTRÓNICO, ROBO, INCENDIO Y LINEAS ALIADAS, MARITIMO, CORRESPONDIENTE A LOS BIENES DE LA COORDINACIÓN ZONAL 5 – SALUD Y EX SEDE DISTRITAL 09D17 MILAGRO EN CUMPLIMIENTO AL ACUERDO MINISTERIAL No. 00019-2020 CON UN PLAZO DE EJECUCIÓN DE 365 DÍAS CALENDARIOS? por un valor de USD $ 11.904,50 ONCE MIL NOVECIENTOS CUATRO DOLARES CON 50/100 más IVA, con un plazo de ejecución de 365 DIAS CALENDARIOS."
ocds-5wno2w-LICS-CX-MTOP-01-2021-129729,LICS-CX-MTOP-01-2021-129729-2022-02-11T09:54:53.933Z-compiled,tender,EC-RUC-0560015220001-129729,DIRECCION DISTRITAL 05D01 LATACUNGA-COTOPAXI-MTOP,es,21115.25,USD,3,2022-02-11T05:00:15-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-CX-MTOP-01-2021-129729-2022-02-11T09:54:53.933Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",CUMPLE CON LOS PARAMETROS SOLICITADOS POR LA ENTIDAD CONTRATANTE
ocds-5wno2w-LICS-D06D02-001-2021-575768,LICS-D06D02-001-2021-575768-2022-07-23T13:29:36.126Z-compiled,tender,EC-RUC-0660841160001-575768,DIRECCION DISTRITAL 06D02 ALAUSI CHUNCHI SALUD,es,50000,USD,2,2022-07-23T08:43:35-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-D06D02-001-2021-575768-2022-07-23T13:29:36.126Z-compiled,ASEGURADORA DEL SUR C. A.,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","CUMPLE con la integridad, requisitos y parámetros mínimos solicitados. Conveniente para los interés institucionales."
ocds-5wno2w-LICS-DD13D02S-2021-1-18162,LICS-DD13D02S-2021-1-18162-2021-11-29T11:01:34.205Z,tender,EC-RUC-1360008530001-18162,DIRECCION DISTRITAL DE SALUD N 13D02 JARAMIJO-MANTA-MONTECRISTI,es,11414.54,USD,2,2021-06-15T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-DD13D02S-2021-1-18162-2021-11-29T11:01:34.205Z,SEGUROS ALIANZA S A,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Cumple integralmente con los solicitado en los pliegos y términos de referencia. Conforme el acta de calificación y la resolución de adjudicación, obteniendo el mayor puntaje."
ocds-5wno2w-LICS-DD13D09-01-2021-10836,LICS-DD13D09-01-2021-10836-2021-11-29T11:16:53.931Z,tender,EC-RUC-1360045220001-10836,DIRECCION DISTRITAL 13D09-PAJAN-SALUD,es,39692.19,USD,1,2021-09-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-DD13D09-01-2021-10836-2021-11-29T11:16:53.931Z,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico","POR CONSIDERARSE CONVENIENTE PARA LOS INTERESES DE LA INSTITUCIÓN, EN VIRTUD QUE CUMPLE CON LA INTEGRIDAD, REQUISITOS Y PARÁMETROS MÍNIMOS SOLICITADOS EN EL PROCESO DE CONTRATACIÓN DE LICITACIÓN DE SEGUROS N LICS-DD13D09-01-2021, POR PRESENTAR UNA CALIFICACIÓN DEL 100% DE LOS PARÁMETROS ESTABLECIDOS POR LA ENTIDAD"
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,71355.02,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,71355.02,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,71355.02,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,71355.02,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,71355.02,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,18514.6,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,18514.6,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,18514.6,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,18514.6,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,18514.6,USD,2,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,8913.44,USD,1,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,8913.44,USD,1,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
ocds-5wno2w-LICS-DD14D01S-1-2021-334440,LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,tender,EC-RUC-1460025440001-334440,DIRECCION DISTRITAL 14D01-MORONA-SALUD,es,8913.44,USD,1,2021-10-14T00:00:00-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICS-DD14D01S-1-2021-334440-2021-11-29T10:43:42.840Z,SEGUROS ALIANZA S A,0,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON LO REQUERIDO
