ocid,id,initiationType,buyer_id,buyer_name,language,value_amount,value_currency,numberOfTenderers,date,tag,release_id_x,winer_name,numero,eligibilityCriteria,description
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-LICS-GADMCA-001-2023-2653,LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,tender,EC-RUC-1560000350001-2653,GOBIERNO MUNICIPAL DEL CANTON AGUARICO,es,13623.79,USD,2,2023-08-22T16:57:01-05:00,"[""planning"",""tender"",""award"",""contract""]",LICS-GADMCA-001-2023-2653-2023-08-22T19:20:02.638Z-compiled,ASEGURADORA DEL SUR C. A.,1,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica","Adjudicar el proceso de licitación de seguros signado con el Código N LICSGADMCA-001-2023, para la ?CONTRATACIÓN DE PÓLIZA DE SEGUROSTODO RIESGO DE INCENDIO Y LÍNEAS ALIADAS, ROBO, EQUIPOELECTRÓNICO, VEHÍCULOS EQUIPO Y MAQUINARIA, ROTURA DEMAQUINARIA, RESPONSABILIDAD CIVIL Y CASCO BUQUE, CASCO AEREOPARA LOS BIENES MUNICIPALES, Y POLIZAS DE FIDELIDAD PUBLICA Y SEGURODE VIDA PARA LOS SERVIDORES Y TRABAJADORES DEL GOBIERNOAUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN AGUARICO?, ala compañía ASEGURADORA DEL SUR C.A. CON RUC N 0190123626001, porun valor de USD 80,753.12 Ochenta mil setecientos cincuenta y tres con 12/100dólares de los Estados Unidos de Norteamérica más IVA, con un plazo deejecución de 365 días calendarios contados desde las 12:00 el 27 de febrero de2023."
ocds-5wno2w-SEG-EMACBGP-002-2023-467252,SEG-EMACBGP-002-2023-467252-2023-08-22T19:20:18.390Z-compiled,tender,EC-RUC-0190389790001-467252,EMAC-BGP ENERGY COMPAÑIA DE ECONOMIA MIXTA CEM,es,10531,USD,3,2023-08-22T17:05:52-05:00,"[""planning"",""tender"",""award"",""contract""]",SEG-EMACBGP-002-2023-467252-2023-08-22T19:20:18.390Z-compiled,INTEROCEANICA COMPAÑIA ANONIMA DE SEGUROS,1,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",LA OFERTA PRESENTADA CUMPLE CON TODOS LOS PARÁMETROS DE CALIFICACIÓN ESTABLECIDOS EN LOS PLIEGOS Y HA ALCANZADO UNA CALIFICACIÓN IMPORTANTE QUE LE HACE MERECEDOR A LA ADJUDICACIÓN DEL PROCESO
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,18378.88,USD,2,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Personal Técnico,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,18378.88,USD,2,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,18378.88,USD,2,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,18378.88,USD,2,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,241393.59,USD,3,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Experiencia,Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,241393.59,USD,3,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,241393.59,USD,3,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,241393.59,USD,3,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,436421.17,USD,1,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Personal Técnico",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,436421.17,USD,1,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,436421.17,USD,1,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,436421.17,USD,1,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,20370.55,USD,4,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,20370.55,USD,4,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,20370.55,USD,4,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-CBSP-001-2023-877989,LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,tender,EC-RUC-1865043480001-877989,CUERPO DE BOMBEROS SANTIAGO DE PILLARO,es,20370.55,USD,4,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-CBSP-001-2023-877989-2023-03-02T10:42:43.246Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Experiencia,Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",CUMPLE CON TODO LO SOLICITADO EN BENEFICIO DE LOS INTERESES INSTITUCIONALES
ocds-5wno2w-LICSG-BDE-001-2023-2435,LICSG-BDE-001-2023-2435-2023-08-22T19:20:24.984Z-compiled,tender,EC-RUC-1760002950001-2435,BANCO DE DESARROLLO DEL ECUADOR B.P.,es,11936.94,USD,2,2023-08-22T16:57:07-05:00,"[""planning"",""tender"",""award"",""contract""]",LICSG-BDE-001-2023-2435-2023-08-22T19:20:24.984Z-compiled,HISPANA DE SEGUROS Y REASEGUROS S.A.,1,"Oferta Económica,Certificados de calidad de bienes,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",por cumplir con los intereses nacionales e institucionales
ocds-5wno2w-LICSG-GADPPz001-2023-24084,LICSG-GADPPz001-2023-24084-2023-08-22T19:00:24.801Z-compiled,tender,EC-RUC-1660000170001-24084,GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE PASTAZA,es,28471.21,USD,4,2023-08-22T16:57:22-05:00,"[""planning"",""tender"",""award"",""contract"",""implementation""]",LICSG-GADPPz001-2023-24084-2023-08-22T19:00:24.801Z-compiled,ASEGURADORA DEL SUR C. A.,0,"Metodología de Desarrollo,Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON TODOS LOS REQUISITOS
ocds-5wno2w-LICS-CBE-2023-001-320888,LICS-CBE-2023-001-320888-2023-08-23T03:35:52.362Z-compiled,tender,EC-RUC-0860034220001-320888,CUERPO DE BOMBEROS DE ESMERALDAS,es,184871.57,USD,2,2023-08-22T23:53:08-05:00,"[""planning"",""tender"",""award""]",LICS-CBE-2023-001-320888-2023-08-23T03:35:52.362Z-compiled,SWEADEN COMPAÑIA DE SEGUROS S.A.,2,"Oferta Económica,Otros Parámetros de Calificación,Cumplimiento Especificaciones,Experiencia General,Experiencia Específica",Por ser conveniente a los intereses de la Entidad Contratante
ocds-5wno2w-LICSG-HGADPCH-1-2023-2583,LICSG-HGADPCH-1-2023-2583-2023-03-02T10:42:42.888Z-compiled,tender,EC-RUC-0660000280001-2583,HONORABLE GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE CHIMBORAZO,es,116317.46,USD,2,2023-03-02T05:43:51-05:00,"[""planning"",""tender"",""award""]",LICSG-HGADPCH-1-2023-2583-2023-03-02T10:42:42.888Z-compiled,ASEGURADORA DEL SUR C. A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",POR CUMPLIR CON LO SOLICITADO EN LOS PLIEGOS Y POR HABER OBTENIDO EL MAS ALTO PUNTAJE
ocds-5wno2w-LICS-UTN-ADQ-01-2023-83514,LICS-UTN-ADQ-01-2023-83514-2023-08-23T03:35:50.291Z-compiled,tender,EC-RUC-1060001070001-83514,Universidad Técnica del Norte,es,15728.41,USD,1,2023-08-22T23:54:44-05:00,"[""planning"",""tender"",""award""]",LICS-UTN-ADQ-01-2023-83514-2023-08-23T03:35:50.291Z-compiled,LATINA SEGUROS Y REASEGUROS C.A.,2,"Oferta Económica,Otros Parámetros de Calificación,Experiencia General,Experiencia Específica",SE ADJUDICA EN CUMPLIMIENTO DEL ARTÍCULO 32 DE LA LOSNCP
